variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
post18,-1.986622207673103,4.970459094388127,-.3996858579755921,.689387909568089,-11.7285430193034,7.755298603957196
post19,-1.416210010498209,4.981250864526165,-.2843081083475855,.7761742728664942,-11.1792823029285,8.346862281932079
post20,0,,,,,
post21,0,,,,,
post22,-1.686117207393282,5.321396449978844,-.3168561529370707,.7513527538401461,-12.11586259681112,8.743628182024551
post23,0,,,,,
post24,-.8160072316287682,6.450293886148064,-.1265069849578691,.89933062027286,-13.45835093817788,11.82633647492034
post25,0,,,,,
post26,0,,,,,
post27,0,,,,,
post28,1.267346402792925,7.131852514105524,.1777022730470577,.8589568000292334,-12.71082766790534,15.24552047349119
post29,-1.244648066608157,5.795315090604179,-.2147679715682894,.8299482251813527,-12.60325692325383,10.11396079003751
post30,-.5497814711541674,6.585073589920662,-.0834890398181247,.9334626919244985,-13.45628854294455,12.35672560063621
post31,0,,,,,
post32,18.94138951327901,10.31065148256602,1.837070096424697,.0661995480256214,-1.267116049694909,39.14989507625293
post33,19.44879136596724,11.82210682158106,1.645120591404553,.0999449449896947,-3.722112225716923,42.6196949576514
post34,0,,,,,
post35,0,,,,,
post36,0,,,,,
post37,0,,,,,
post38,0,,,,,
post39,0,,,,,
post40,16.73193649812774,8.977880888749818,1.86368439339561,.0623660383120758,-.8643867013123518,34.32825969756783
