variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
post8,-.187183305843634,.6773424730888721,-.276349576883944,.7822795810023873,-1.514750158297114,1.140383546609846
post9,.2712136004764653,.768755561829626,.3527956270403836,.724241662369838,-1.235519613624456,1.777946814577387
post10,-.5656805611199408,.7972156030130105,-.7095703583597684,.4779706064311869,-2.128194430938823,.996833308698941
post11,1.222161932188332,1.150318768685509,1.062455004176729,.2880291746202746,-1.032421425175727,3.47674528955239
post12,-.2704309513659013,.993093707192217,-.2723116151148447,.7853824260044292,-2.216858850736013,1.67599694800421
post13,-2.199976750165903,1.041626842457914,-2.112058426772725,.0346814382279547,-4.241527846713591,-.1584256536182149
post14,-.4765668694232409,1.658705912123616,-.2873124560176551,.7738730860288705,-3.727570718129187,2.774436979282705
post15,.3652418964172222,1.661422490497818,.2198368557703727,.8259982149356971,-2.891086348063341,3.621570140897786
post16,1.021699202098298,1.814957735787065,.5629327790683969,.5734806584671157,-2.535552593506713,4.578950997703309
post17,-.1511488800398591,1.730687372045204,-.0873345946132617,.9304055565389712,-3.543233797746732,3.240936037667013
post18,-.5423716157576921,3.422782696188599,-.1584592607534343,.8740949202336772,-7.250902427194248,6.166159195678864
post19,-.0875768323014767,3.438921838141755,-.0254663631287414,.9796829781156798,-6.827739780707597,6.652586116104644
post20,0,,,,,
post21,-.179310711650715,2.916922919371339,-.0614725574199816,.9509828690682918,-5.89637457929797,5.53775315599654
post22,-1.60204559971797,.8509989833553008,-1.882547019505779,.0597617820757801,-3.26997295797456,.0658817585386204
post23,0,,,,,
post24,-.2007459839092453,3.408548718334804,-.0588948554055923,.9530358557323362,-6.881378711395621,6.479886743577131
post25,.8736578984717801,3.436651660552101,.2542177633247317,.7993273281500265,-5.862055583620108,7.609371380563668
post26,0,,,,,
post27,0,,,,,
post28,.5569998871022664,3.779069317840451,.1473907568915841,.8828236007778472,-6.849839870945367,7.9638396451499
post29,-1.073224504300432,3.129995427096767,-.3428837291611967,.7316859328226967,-7.207902813185159,5.061453804584295
post30,.8554581716409599,3.397831842636093,.2517658940347329,.8012220209022531,-5.804169865449151,7.515086208731071
post31,-1.508979466432452,2.687038417182731,-.5615771835575637,.5744041294618245,-6.775477989186117,3.757519056321214
post32,19.08884304361646,6.739902677285126,2.832213454349991,.0046226978123756,5.878876536832529,32.29880955040039
post33,17.49963837938787,8.639716257224945,2.025487626952313,.0428173177020634,.5661056785817884,34.43317108019396
post34,17.79115040695779,8.839136504797089,2.012770183750681,.0441388120065589,.4667612031222426,35.11553961079333
post35,0,,,,,
post36,17.6860298305976,8.695607898382788,2.033903786518117,.0419612971219165,.6429515260853087,34.7291081351099
post37,0,,,,,
post38,0,,,,,
post39,18.16286100790563,8.90568046074192,2.039469200357151,.0414032221009767,.7080480470293935,35.61767396878187
post40,17.51897838939725,6.14509661706924,2.850887379172326,.0043597408223206,5.474810338422618,29.56314644037188
