variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
post6,-.2849955109624568,.1993412572006104,-1.429686533358455,.1528070070183828,-.6756971957085889,.1057061737836753
post7,-.0823066190052434,.2079066796561056,-.3958825139306981,.6921917013314162,-.4897962232765166,.3251829852660298
post8,-.3075238348643273,.2165958262307521,-1.419804989855642,.1556644618781083,-.7320438534782973,.1169961837496427
post9,-.159796161081223,.2136706095263332,-.7478621483575137,.4545433108726431,-.578582860307557,.2589905381451111
post10,-.0806281382981646,.2722022136852845,-.2962067692490755,.7670721795724432,-.6141346736333979,.4528783970370687
post11,.0466286001877825,.27036370946303,.1724661948173136,.8630710357393232,-.4832745330864073,.5765317334619723
post12,-.2526540079922551,.298806965564201,-.8455425646293057,.397807978003973,-.8383048988277891,.3329968828432789
post13,-.3092789783103521,.2668023246645875,-1.159206460060513,.2463720388691421,-.8322019256445061,.2136439690238019
post14,-.3222761153437938,.3191527947194266,-1.009786286305633,.3125976917932539,-.9478040985591749,.3032518678715874
post15,-.4994966004096797,.337524601170931,-1.479882055046773,.1389047254553228,-1.16103266260095,.1620394617815908
post16,-.0014490086848122,.3912292496293611,-.003703733006121,.9970448553733491,-.7682442476569902,.7653462302873657
post17,-.3404905552404849,.3273305632174408,-1.040203981851527,.29824514196782,-.9820466701858801,.3010655597049103
post18,-.4415718058899482,.4161311028686899,-1.061136268944757,.2886279772644551,-1.257173780359513,.3740301685796162
post19,-.4414160120442274,.5810611343834733,-.7596722374360585,.4474505276473226,-1.580274908251823,.6974428841633686
post20,-.8102934488718402,.742858032238653,-1.090778336783902,.2753704309491452,-2.266268437685894,.6456815399422139
post21,-.268234175663338,.7211683434315623,-.3719439131049337,.709934608945771,-1.681698155579613,1.145229804252937
post22,-.1040184705347058,.5389478172208899,-.193002860779884,.8469567276358367,-1.160336781834126,.9522998407647143
post23,-.2370047190566952,.7071850977721789,-.335138169346785,.7375208611070325,-1.623062041093603,1.149052602980212
post24,-.440170610630172,.5616250945271969,-.783744556501217,.4331900123473802,-1.540935568717381,.6605943474570373
post25,.1582674623723109,.6392817132827046,.2475707643186119,.8044665333236369,-1.094701671636851,1.411236596381473
post26,-.0444175635939616,.6172404853835176,-.0719615200975728,.9426325309373144,-1.254186684745678,1.165351557557754
post27,-.7978746361644108,.8039549481838115,-.9924369990717309,.3209843978384443,-2.373597379797447,.7778481074686249
post28,.4416451078830449,.627086796673081,.7042806677259507,.4812580031690256,-.7874224287767854,1.670712644542875
post29,-.1702605832745143,.7332311633799599,-.2322058741879815,.8163781154995249,-1.60736725584164,1.266846089292611
post30,.1210310517988527,.7630489648384541,.1586150527371154,.8739721685711217,-1.374517437725087,1.616579541322793
post31,-.2782370383386825,.6490770275273021,-.4286656691558523,.6681665479618768,-1.550404635484508,.9939305588071428
post32,18.24899664101597,2.521722575771753,7.236718589248865,4.59670542416e-13,13.30651121350176,23.19148206853018
post33,17.34920144752889,5.600092791579592,3.098020353094057,.0019481804840127,6.373221265950521,28.32518162910726
post34,18.32099448407647,2.260205199001651,8.105898744135704,5.23570355879e-16,13.89107369636305,22.75091527178989
post35,17.14106076582492,5.971752967711965,2.870356637071743,.004100090726852,5.436640024539287,28.84548150711056
post36,17.58642970311977,5.678799090160365,3.096857174185245,.0019558408338944,6.456188010966628,28.71667139527291
post37,17.63396925262705,3.298917012329422,5.345381283227675,9.02269193713e-08,11.16821072047491,24.09972778477919
post38,17.54830207835804,2.176096366767676,8.064119928854019,7.37653181150e-16,13.28323157260493,21.81337258411115
post39,17.48346491704711,3.878683076574702,4.50757759061019,6.55719550025e-06,9.881385779515686,25.08554405457854
post40,17.86629906789784,5.765162782356563,3.099010338888442,.0019416824419017,6.56678764946825,29.16581048632743
